subject_id,sleep_date,lifelog_date,Q1,Q2,Q3,S1,S2,S3,S4
id02,2024-09-04,2024-09-03,0.4739815525917726,0.4904138978038108,0.4553592483139753,0.9819655309829867,0.948772238755665,0.8929273399075288,0.7080821306066887
id02,2024-09-05,2024-09-04,0.1504577157161814,0.3959769406150453,0.4959452610873815,0.6106167539817798,0.8641153859291978,0.8804527336392504,0.645559299998286
id02,2024-09-06,2024-09-05,0.5321733181983741,0.4035612392009288,0.6524255746425518,0.9559452234744653,0.8910259890242211,0.9359978930336234,0.6859713092796756
id02,2024-09-07,2024-09-06,0.7724843006345128,0.41962271990899497,0.5950535142343859,0.9496704728139584,0.8768217097621375,0.8640822094383935,0.7145865712774989
id02,2024-09-08,2024-09-07,0.715634537485852,0.5702668728721045,0.7359810714101367,0.9894257056697687,0.9205784471799052,0.8672633146619955,0.7532668557163319
id02,2024-09-09,2024-09-08,0.2253601629152968,0.5885287828503959,0.6768696228730398,0.9584865373437632,0.9152538423877782,0.8862919638292364,0.6626918176094743
id02,2024-09-10,2024-09-09,0.45929057468312623,0.4276805544439105,0.5973872876285777,0.879349476498513,0.9167661538287092,0.8566762862805205,0.667627884458303
id02,2024-09-29,2024-09-28,0.999959881588841,0.5335943406329349,0.6534498698517823,0.99999,0.999989418905933,0.892839252475431,0.8577343479651633
id02,2024-09-30,2024-09-29,0.5493933028757092,0.3453651848926367,0.4427568447447966,0.9697936785479344,0.9760923597411185,0.8891773332710436,0.8276086927366698
id02,2024-10-01,2024-09-30,0.5421021555825373,0.49724675877552516,0.5149360020750353,0.9389647534825041,0.94271802937046,0.9249677621650458,0.7861791616169289
id02,2024-10-03,2024-10-02,0.5939107058032121,0.409858980124871,0.6184656474492208,0.9640369845250508,0.9463945978069287,0.9030694791462266,0.8204512795390452
id02,2024-10-04,2024-10-03,0.8352598363738614,0.5175509224242661,0.6695519617997099,0.99999,0.90583049616103,0.8651165187605231,0.864315584180961
id02,2024-10-05,2024-10-04,0.7073216653974341,0.5918413017565387,0.6494287595036145,0.99999,0.8658417502855728,0.9108883876552688,0.8630998671986894
id02,2024-10-06,2024-10-05,0.666939026082661,0.4732386347587572,0.6977681795573083,0.9108641404325218,0.9652465041794973,0.891559814844097,0.8070926283326235
id02,2024-10-07,2024-10-06,0.21293631548872716,0.40822608238466035,0.6467382933058441,0.5130938652417905,0.88451468812755,0.88218690617895,0.752021863962677
id02,2024-10-08,2024-10-07,0.2640789312067814,0.41783155222722945,0.44339426971403656,0.9523850982417124,0.9028672236319304,0.9448536539068036,0.7471608117192762
id02,2024-10-09,2024-10-08,0.829188843321071,0.4861995286313375,0.5837002963998043,0.99999,0.9511841519052083,0.8866566861932116,0.8653402335269504
id02,2024-10-10,2024-10-09,0.8001149887434231,0.5392650358766283,0.6135093317223669,0.929501715583341,0.9999875154579234,0.9144707976551655,0.8560291798698315
id02,2024-10-12,2024-10-11,0.8587920496838908,0.515703553137783,0.6138427252025471,0.9999896395056452,0.9869187110282757,0.8587756392496462,0.8815089501977663
id02,2024-10-13,2024-10-12,0.7411141706981053,0.5572032469946793,0.7231899754398997,0.9999866125503651,0.8832798912875893,0.8795052708547466,0.8822821055193396
id02,2024-10-14,2024-10-13,0.4247265602686832,0.3689738147567927,0.6526792267542084,0.9224736104990258,0.889610424536573,0.8923211890395918,0.8588011512019125
id02,2024-10-15,2024-10-14,0.49998429498871344,0.37632345763909797,0.4863806760193914,0.9677759254794894,0.915439728483538,0.9000106870069393,0.7814537531534831
id02,2024-10-16,2024-10-15,0.8094465078221236,0.4548110912225904,0.5493314663091415,0.9345560669097928,0.9762024435042004,0.9080164948239516,0.8408364882752385
id03,2024-08-17,2024-08-16,0.9999686570433794,0.8846584983623703,0.7156048391668752,0.9999896919736552,0.4687731564737775,0.491407986289178,0.2808009939131022
id03,2024-08-18,2024-08-17,0.9144373509585747,0.8266196418006592,0.7278252688359513,0.9009770855902522,0.5267102441845282,0.5335611316220784,0.11344584791127728
id03,2024-08-19,2024-08-18,0.7732043786409603,0.8328350552717285,0.8107484821688075,0.604026200472991,0.3710434597203731,0.4835789213561607,1e-05
id03,2024-08-20,2024-08-19,0.7334139017389413,0.8705854238316079,0.7669518289378708,0.4940055304908845,0.39849111735879855,0.5028274670809111,0.07905719763512531
id03,2024-08-21,2024-08-20,0.92116874216337,0.9089928889339608,0.7828073423911737,0.8546242146729192,0.4934571823608753,0.5001740518619896,0.06430768859745319
id03,2024-08-23,2024-08-22,0.7257377074144317,0.8167032300331817,0.7908558587274076,0.4960873192246448,0.4459935234003608,0.4913510173729151,0.07188729805812191
id03,2024-08-24,2024-08-23,0.8883790191831727,0.8331134166805562,0.8790460662487275,0.7136938626994449,0.43725192425290116,0.52453738757865,0.0842030201678861
id03,2024-08-25,2024-08-24,0.9886989098935578,0.8637111728475542,0.6864705176235906,0.7799459959612535,0.526553215055173,0.5037672329103787,0.10694041914357962
id03,2024-08-27,2024-08-26,0.8735784361005658,0.8506071467709635,0.7178000170214841,0.8242014752440495,0.41751706683705037,0.47714726535765545,0.0683877817298243
id03,2024-08-28,2024-08-27,0.9560520655200659,0.8711594512930207,0.6744281070250708,0.9407011355539244,0.47948693011128807,0.49657147028369497,0.19725517284607993
id03,2024-08-29,2024-08-28,0.8863098445563374,0.8527181274255811,0.7939609004117469,0.7572724121742112,0.4671477459478386,0.435299854032418,0.1582444481046369
id03,2024-09-16,2024-09-15,0.9980901701091255,0.8840338824730927,0.7833487959283196,0.8884936940057166,0.6038522001352224,0.4339995467608516,0.26638788247091716
id03,2024-09-17,2024-09-16,0.8624142097168861,0.9010442190848607,0.7330774745323453,0.7699856752060736,0.5507760293810882,0.5292676057759682,0.151919945231375
id03,2024-09-18,2024-09-17,0.6647304811614393,0.8661544556215233,0.744431956554086,0.5110397633817823,0.511645741750837,0.491723758522598,0.20518838149678006
id03,2024-09-19,2024-09-18,0.867517443357576,0.8924414082900417,0.8190909976744617,0.809848359983873,0.5431395203742775,0.4527481610697173,0.2086887618042433
id03,2024-09-21,2024-09-20,0.7573007249061464,0.8269851424879308,0.7975695831560247,0.6353352301088796,0.4724828236272103,0.4731540291901628,0.2328017707114281
id03,2024-09-22,2024-09-21,0.8755079629743084,0.8992909951870719,0.7199556652435061,0.899490120327988,0.5886170540054882,0.443100534291953,0.3380245377891814
id03,2024-10-04,2024-10-03,0.7114790257197598,0.8223802644685432,0.8832764478093191,0.4363117488699673,0.49594530226684047,0.4886010917076137,0.2181785185427831
id03,2024-10-05,2024-10-04,0.7587463505132946,0.840404087372807,0.8019511982046067,0.8405673130669734,0.5709790611049622,0.469636453932996,0.2497134889906558
id03,2024-10-06,2024-10-05,0.99999,0.9170525664345562,0.7780607381941902,0.8379039413529227,0.5571285319115074,0.4287262596848446,0.2822587325765953
id03,2024-10-10,2024-10-09,0.9999650924830079,0.9109869918164545,0.7860442827364272,0.8106394952608882,0.5359497261060353,0.4710504770052358,0.1829068746953628
id04,2024-09-10,2024-09-09,0.2670686713507147,0.6590208664827953,0.8029338291575152,0.6338796069924326,0.6442108847113729,0.4995340980276135,0.379814319090082
id04,2024-09-12,2024-09-11,0.34931936837271055,0.660001683886034,0.71659585428004,0.73553571469134,0.6851585567141559,0.5046243414104215,0.3868353972318645
id04,2024-09-13,2024-09-12,0.35105757561337037,0.7333087130673737,0.8271459441682865,0.6936024616091976,0.6175528006618692,0.48231917051039114,0.3486679576648471
id04,2024-09-14,2024-09-13,0.6223910129644472,0.6020812894894931,0.7288511479732144,0.8190728007988063,0.7368788342683015,0.4988313092539003,0.4976415965159063
id04,2024-09-15,2024-09-14,0.3172888088415995,0.7015725756850019,0.8457374550729841,0.597169978723375,0.6874022419354989,0.5294279995999946,0.3325618787055053
id04,2024-09-16,2024-09-15,0.25925619194963795,0.6273467161208824,0.8273883343694608,0.5592718165507222,0.6440818296441913,0.5095479661811837,0.43145068081237015
id04,2024-09-19,2024-09-18,0.3657235414736355,0.6909366376431999,0.8578610608934818,0.5868808062671268,0.6465220967826752,0.5123759521423337,0.3603252312211444
id04,2024-09-20,2024-09-19,0.7495555822307489,0.7212666200175976,0.5878128202750493,0.8956996373543544,0.6773982515353408,0.4878373866996911,0.4057548178150629
id04,2024-09-21,2024-09-20,0.6484825191144901,0.6802784798355809,0.7822885673191332,0.8354456442365963,0.766935916900786,0.5769619274623236,0.5851750725411045
id04,2024-09-23,2024-09-22,0.7767914688115758,0.6316635676457789,0.8606481866624247,0.923372525688946,0.7034925629297821,0.5104236462553654,0.6256073885710184
id04,2024-09-24,2024-09-23,0.6265829482058807,0.667775841521213,0.9017213041900395,0.857895713683301,0.6777741596039757,0.5999563408833998,0.5327711435788854
id04,2024-09-25,2024-09-24,0.6484013708191465,0.6942318370556053,0.8722783598618121,0.5922871243242304,0.7334736914721672,0.5233996338007635,0.4595147354486395
id04,2024-09-26,2024-09-25,0.3213568685717545,0.6407766907024887,0.8567615341617631,0.4803993637843391,0.5745069641600116,0.5188906954835348,0.2557753446429983
id04,2024-09-27,2024-09-26,0.707802764782076,0.7205269790707688,0.8912099061031834,0.9992909008036182,0.5986304432308249,0.6920668539086363,0.3848527057084037
id04,2024-10-15,2024-10-14,0.4843860756263875,0.7275899280012049,0.8142358582017187,0.7123462701397459,0.6523945331552778,0.4934828120214982,0.6210667210297325
id04,2024-10-16,2024-10-15,0.8035348522775836,0.7707425244013097,0.7629994642673968,0.8804212045098252,0.7509653198661707,0.5184440313613685,0.6054738760011162
id04,2024-10-17,2024-10-16,0.2911938915055491,0.6989267490237049,0.9999682605109569,0.5002995727195579,0.7268566645527601,0.5246229769499934,0.4576690525282413
id04,2024-10-18,2024-10-17,0.8315105165518514,0.690202117542299,0.8079807580959711,0.99999,0.7275040018936937,0.47963162423618294,0.6602377648090725
id04,2024-10-19,2024-10-18,0.427938797944322,0.6461820749485175,0.7481289976826531,0.6371260254955748,0.5481259411184685,0.5826771010682689,0.5214942199375637
id04,2024-10-20,2024-10-19,0.8439381118435093,0.6202890161227274,0.8327361386762,0.8949981584924673,0.6648680330297183,0.4892894143577329,0.5985686092028732
id04,2024-10-22,2024-10-21,0.6147351288791898,0.6251560271117684,0.7887585810779142,0.7835104524855959,0.6676900384440582,0.4383675134209717,0.4336928290798323
id04,2024-10-24,2024-10-23,0.8415673408907071,0.6509602181922219,0.8230228129972156,0.99999,0.6305675213766556,0.5868181201976573,0.49699670951493563
id04,2024-10-25,2024-10-24,0.8220218208973977,0.6430447689363646,0.787469598598935,0.9999837239763802,0.6455501287256127,0.5394981346850619,0.4329433049192344
id04,2024-10-26,2024-10-25,0.8396585392561969,0.6601824231243489,0.8587515039277754,0.99999,0.5476055168499279,0.5411460084992773,0.525862009148877
id04,2024-10-28,2024-10-27,0.5340852995482154,0.7685245411903326,0.8691317539452946,0.5661595078781306,0.593602286728058,0.512384197859817,0.5342462178925947
id04,2024-10-29,2024-10-28,0.8565551307248552,0.7560401739007467,0.7466218709008211,0.9420571082765273,0.6325855430873351,0.5121728471992552,0.5966244791122062
id04,2024-10-30,2024-10-29,0.8152222692822607,0.7671909801088971,0.8183480808337585,0.8218732454226019,0.6133729393121571,0.5709729263807193,0.696391980102276
id05,2024-09-29,2024-09-28,0.857835928954095,0.4443866870951773,0.7345327043344069,0.775520782968885,0.2692176847548815,0.1303943650931872,0.4975716428833111
id05,2024-09-30,2024-09-29,0.6422695062907243,0.609554681604162,0.6867155833666834,0.2449902604119626,0.17382173551536903,0.1363746105228653,0.3871115025640207
id05,2024-10-01,2024-09-30,0.4975712929141828,0.5531945834262941,0.7333052998012481,0.1835054750871709,0.1727550523821362,0.1456410110037283,0.3417779993614293
id05,2024-10-02,2024-10-01,0.4457613572912907,0.4201425908624313,0.6435229466437378,0.3056001244245433,0.2087431421518679,0.1560710222038943,0.4438495786612846
id05,2024-10-05,2024-10-04,0.7272115318068264,0.5265773905582165,0.6672745569149964,0.23360973000613452,0.2245073408325792,0.10275609103789483,0.430624059399601
id05,2024-10-06,2024-10-05,0.6088626388219959,0.4551169811622399,0.6557041632978844,0.2705933411150441,0.1662081638031328,0.12273021989765641,0.3653242894407461
id05,2024-10-07,2024-10-06,0.44912720309117415,0.4743838648576309,0.5905998360663782,0.4984917080779459,0.22801913393822512,0.12521634707439563,0.4711425504408678
id05,2024-10-11,2024-10-10,0.5446660342956235,0.4115326997133349,0.5793239576407918,0.5254260192168303,0.25883438210880594,0.1771414874351522,0.4660806130687429
id05,2024-10-14,2024-10-13,0.7104972458452438,0.4379569741137297,0.6016072265677288,0.6027643455331176,0.28166181441127386,0.1467981672028505,0.4288352116656798
id05,2024-10-16,2024-10-15,0.6631539431496599,0.5036274781869942,0.6058955023719148,0.35812445226181755,0.31888385266944663,0.1249732574096102,0.3931603892922221
id05,2024-10-17,2024-10-16,0.9530576960281656,0.4045754857444518,0.72132799375133,0.8142533971695926,0.24491935798075315,0.09301943917013612,0.45901436318733063
id05,2024-10-18,2024-10-17,0.5261500227382252,0.37872719267217403,0.6960851513067906,0.1961567751795817,0.2015461536482629,0.1295334140076771,0.2739829806019711
id05,2024-11-07,2024-11-06,0.41945049220883046,0.3619052489065402,0.6787493220054776,0.0986982229837077,0.16777582030385577,0.1200830849224769,0.2684896726357726
id05,2024-11-08,2024-11-07,0.4702690157742303,0.4683363708705798,0.5917700665343079,0.3933209374461716,0.2735950197434383,0.14338340813659733,0.3330292402413031
id05,2024-11-13,2024-11-12,0.6492947899561897,0.4463584382757546,0.6392156794099609,0.1809913980991526,0.275450263426519,0.06024902145370121,0.5368688441936597
id05,2024-11-14,2024-11-13,0.4563077897776951,0.5169471045945288,0.6224857051815585,0.1918316130446886,0.16414169644023247,0.14780028880545523,0.4996549110062106
id05,2024-11-16,2024-11-15,0.8018592745314231,0.5357613083194911,0.7103018668577182,0.6235177701906007,0.2180192710269468,0.1776540378083551,0.3180087324307171
id05,2024-11-17,2024-11-16,0.8495676443803623,0.4495820215395267,0.651458742911112,0.7982731675876903,0.2121070703905375,0.1567109404718155,0.3372995830180934
id05,2024-11-18,2024-11-17,0.7425293122974813,0.4752780394469757,0.6699513955132549,0.4794017797119055,0.1937687211613025,0.1588994965091249,0.311661356419362
id05,2024-11-19,2024-11-18,0.5006466622204717,0.44343468477665393,0.5297354093105034,0.18130877733127293,0.2312289075191428,0.1453934844513222,0.301237244136501
id05,2024-11-20,2024-11-19,0.5386911591957446,0.5262166896758456,0.5499258008124398,0.4546880462345208,0.19940583501784825,0.1557431079261301,0.42215247425510777
id06,2024-07-07,2024-07-06,0.4321460756751156,0.7802092747857565,0.813829315434951,0.99999,0.9655279313772392,0.943288215103557,0.9096394225113547
id06,2024-07-08,2024-07-07,0.3522956289759569,0.7180097776889613,0.7556133014391435,0.99999,0.9929035882537018,0.9302673749700683,0.896942120189294
id06,2024-07-09,2024-07-08,0.3577652796047096,0.8299166471926076,0.779663966901991,0.99999,0.9349132766821519,0.9526418957948243,0.9088018490295834
id06,2024-07-10,2024-07-09,0.1393062550493462,0.7104764276159005,0.781591257512478,0.4782361938916355,0.8864601293098187,0.9517175149417153,0.8344884747372541
id06,2024-07-11,2024-07-10,0.1492039815087218,0.8021279651335066,0.7770662161806741,0.9088797406235305,0.9060132637497245,0.9747834045141448,0.877289257111391
id06,2024-07-12,2024-07-11,0.1712951372009323,0.8431784328349846,0.8410561666545179,0.939572280761955,0.9260960338443307,0.943247383559343,0.9224707110264174
id06,2024-07-13,2024-07-12,0.2945353176737419,0.7804063204431212,0.7316412289405728,0.9752621628437338,0.9191713177666018,0.9494729187845814,0.8823343215048624
id06,2024-07-14,2024-07-13,0.3265168623517541,0.8105867241492123,0.8568358137831784,0.9774672368086408,0.9120002370412034,0.9998535480107575,0.8326790220313127
id06,2024-07-16,2024-07-15,0.2872048413358952,0.7910198463174344,0.7796939953539581,0.99999,0.947767570450601,0.9698829882809477,0.8870565799817165
id06,2024-07-17,2024-07-16,0.2728610911604159,0.7344084191792032,0.8018780150389369,0.99999,0.9134919808146024,0.965694943919707,0.9056573114219448
id06,2024-07-18,2024-07-17,0.3894243550190952,0.8294460712178756,0.5550497976782204,0.9262208792442524,0.9601512571487647,0.9936458330749991,0.8711644746008839
id06,2024-07-19,2024-07-18,0.41002084983738923,0.7612184824303357,0.7886240127667806,0.9569190076680432,0.99999,0.999871219669037,0.8268174475003207
id06,2024-07-21,2024-07-20,0.2300486672093805,0.76419018808062,0.7041636611365,0.9501920465888195,0.9999837886498179,0.9948189717556216,0.8457556113785314
id06,2024-08-10,2024-08-09,0.0902936070828837,0.7752081886734331,0.7993282210232934,0.9999885819154624,0.9999879462354581,0.9340151225403759,0.958115584990448
id06,2024-08-12,2024-08-11,0.20163431703342372,0.7833195808768533,0.7952697672872322,0.9999897321310688,0.9999880882514612,0.9450170055876079,0.9624126781576398
id06,2024-08-13,2024-08-12,0.2092269005697418,0.8651813427828516,0.8348301299627642,0.99999,0.9999224530096599,0.9498499518075147,0.9953471279313907
id06,2024-08-14,2024-08-13,0.0904283679242036,0.8433573163892037,0.7966027762492203,0.9371612173475234,0.99999,0.9522076528619445,0.999873711138518
id06,2024-08-15,2024-08-14,0.081254231579508,0.8469094766981115,0.765566440920671,0.5079862798158347,0.9999813739295711,0.9287371041949245,0.9199970109479002
id06,2024-08-20,2024-08-19,0.1938202741130273,0.840093057311691,0.8143847956825526,0.8954549884000682,0.9931441993529697,0.8899980186974846,0.9732425310852669
id06,2024-08-21,2024-08-20,0.1262579302233636,0.8614945568208474,0.8572580703163809,0.8197434756711621,0.9999824922443489,0.9337861083167048,0.9750178899076012
id06,2024-08-22,2024-08-21,0.1524053285679352,0.8975006412470796,0.837282673808204,0.9823663763866879,0.99999,0.936118314443591,0.9987632915643389
id06,2024-08-23,2024-08-22,0.267064237593457,0.8539212444320422,0.8173355773475276,0.7606704027818425,0.8922456047461428,0.9751919971702123,0.962655322972517
id06,2024-08-24,2024-08-23,0.2831798709322314,0.8840455659737504,0.867370603346579,0.9080005243149074,0.9984713633860536,0.9719910779083728,0.9796218977121348
id06,2024-08-25,2024-08-24,0.2931200235617892,0.8877046394306478,0.8414170639656419,0.8195722065113116,0.9989009488849895,0.9590082337127793,0.8783629189315173
id07,2024-07-14,2024-07-13,0.5744299169513714,0.4173249930849575,0.5958472140443134,0.8853519095957555,0.5602844611870553,0.8550275428828948,0.3396028357865268
id07,2024-07-15,2024-07-14,0.414726237976352,0.21435712191559972,0.5708928308805811,0.7816564093661893,0.7170134182095957,0.790499631168738,0.39001640802001947
id07,2024-07-16,2024-07-15,0.2620073014612743,0.1954824564057354,0.36879607479248416,0.7709678281679145,0.5975868830748046,0.8570834631691902,0.4202833802315035
id07,2024-07-17,2024-07-16,0.5515730284402742,0.16463668550938723,0.3048718997913053,0.9123500859839602,0.6549575607702366,0.7903000755808666,0.4716258789487481
id07,2024-07-18,2024-07-17,0.4805068450609989,0.2453055227476456,0.37512239607513215,0.7931997112613899,0.6791568476314843,0.7696692228241965,0.5387292386981507
id07,2024-07-19,2024-07-18,0.3496481608884604,0.2696714184811578,0.42341404032895474,0.8265100014069893,0.6816041101840927,0.8201447636409854,0.40929762762542854
id07,2024-07-20,2024-07-19,0.4082810360977568,0.1984816446530857,0.4016737829113809,0.9631349810476922,0.6733265374263789,0.8308105654703133,0.4466090851734098
id07,2024-07-21,2024-07-20,0.45849294023212644,0.2745047759618192,0.5586326621022061,0.8173427424866149,0.6370854152283782,0.820065183463576,0.3981060570459766
id07,2024-07-22,2024-07-21,0.4364658147332611,0.19310400123411142,0.4859663358386337,0.872622498424262,0.7302171983665348,0.7873493704769046,0.6001110938525364
id07,2024-07-23,2024-07-22,0.2924573499947055,0.18636816580100812,0.4203774930911166,0.6759591193035365,0.6548139136491732,0.8450686141921019,0.43796557205292563
id07,2024-07-24,2024-07-23,0.4787068009887629,0.2305183416303316,0.48566035071867,0.801479635676805,0.77807580198628,0.8218944034947329,0.2776637294351317
id07,2024-07-25,2024-07-24,0.08614749893114251,0.17147180055276834,0.4703218250951363,0.4612644182844033,0.7109109314899127,0.8358944959500607,0.3050124693956694
id07,2024-07-26,2024-07-25,0.4826698488004719,0.1839254951730095,0.3662431863170682,0.9496962315180308,0.7538345402841148,0.8141060919459119,0.3773264958983826
id07,2024-07-27,2024-07-26,0.22482863419598273,0.22984142225013274,0.4612198389233537,0.6757018289854255,0.6200638776523287,0.8668407944956277,0.3432122513833522
id07,2024-07-28,2024-07-27,0.6603015989224541,0.1603122004779215,0.4594600752194204,0.8205125702353004,0.687843943118029,0.78496572983817,0.3835559021110223
id07,2024-08-15,2024-08-14,0.1647731313648371,0.1414354162270145,0.604258291486454,0.3015200201273463,0.5887897802641952,0.7722241432679042,0.5149654850195978
id07,2024-08-16,2024-08-15,0.6252365386061055,0.2609442843235046,0.7527663335866276,0.871203906373271,0.5898403719175291,0.7464939878282595,0.6608021779332724
id07,2024-08-17,2024-08-16,0.12745440035619063,0.1547775462301997,0.5026620151931462,0.4401726677284749,0.4008156217552586,0.7994116795180602,0.4466640845200294
id07,2024-08-18,2024-08-17,0.6074184689486233,0.2138124522602747,0.5802347349264421,0.6940083360321347,0.5535009853463879,0.7896175016109804,0.5636181146079399
id07,2024-08-20,2024-08-19,0.2391801122305973,0.1783300253258577,0.3216295092604103,0.5616206369018019,0.5695757708020971,0.8108571857685443,0.43505195083921366
id07,2024-08-21,2024-08-20,0.5291291160120689,0.2268908648108641,0.4307385789812075,0.6855821476180224,0.5867981207848156,0.790695451601993,0.497504157392868
id07,2024-08-23,2024-08-22,0.3604456151310627,0.1775887457179452,0.5137880740170327,0.7498079479732123,0.5997711665614932,0.7850660285733815,0.5124641526330641
id07,2024-08-25,2024-08-24,0.3771661857467872,0.2864378785956128,0.5226009149860015,0.5353054485117837,0.5794121972442836,0.7784552636157525,0.5483453137677258
id07,2024-08-26,2024-08-25,0.5949564471468871,0.23792704110619411,0.490788136706183,0.8238238624944553,0.5897935646921745,0.7841624961118521,0.6489926902007492
